,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,1043.0,201708190126.0,556378800.0,3.686173158712336e-06,3.144156607959303e-06,3.2427401492896024e-06,2.7556941404327517e-06,False,False,False,False,True,C5.5,5.571371e-06,2017-08-19T01:37:00.000,11.0,5.053243512520567e-07
1,1251.0,201709041509.0,557810340.0,2.329794551769737e-05,1.4229604857973754e-05,2.329794551769737e-05,1.9794932086369954e-05,True,True,True,True,True,C5.0,5.0728972e-06,2017-09-04T15:17:00.000,8.0,2.9499567517632386e-06
2,1252.0,201709041524.0,557810340.0,2.329794551769737e-05,1.468191112508066e-05,2.329794551769737e-05,1.6441174011561088e-05,True,True,True,True,True,M2.3,2.3230836e-05,2017-09-04T15:30:00.000,6.0,4.618990715243854e-06
5,1266.0,201709050339.0,557854140.0,8.974209777079523e-06,8.49428033689037e-06,1.1260742212471087e-05,9.242882697435562e-06,True,True,True,True,True,M1.5,1.5586178e-05,2017-09-05T03:51:00.000,12.0,8.223463737522252e-06
6,1267.0,201709050427.0,557859300.0,4.158958108746447e-05,3.60011872544419e-05,3.693281905725598e-05,3.192764052073471e-05,True,True,True,True,True,M5.0,5.033511e-05,2017-09-05T04:53:00.000,26.0,1.2416462595865596e-05
7,1286.0,201709061152.0,557971440.0,0.0005718417232856154,0.00045487700845114887,0.0004706710751634091,0.00037663851981051266,True,True,True,True,True,X14.6,0.0014662761,2017-09-06T12:02:00.000,10.0,8.1222751759924e-06
8,1287.0,201709061551.0,557985120.0,3.365820157341659e-05,3.058637594222091e-05,3.111439582426101e-05,2.8367265258566476e-05,True,True,True,True,True,M4.0,4.027113e-05,2017-09-06T15:56:00.000,5.0,1.900242205010727e-05
9,1347.0,201709092236.0,558270900.0,1.574642192281317e-05,1.5500501831411384e-05,1.557512405270245e-05,1.527554377389606e-05,True,True,True,True,True,M1.5,1.5941661e-05,2017-09-09T23:17:00.000,41.0,3.9527662920590956e-06
10,2997.0,202105081822.0,673771620.0,4.971035650669364e-06,4.204129709250992e-06,4.317332241043914e-06,3.6610836104955524e-06,False,False,False,False,True,C8.6,8.635635e-06,2021-05-08T18:45:00.000,23.0,9.457845351334981e-08
12,3754.0,202109231523.0,685683060.0,7.615279628225835e-06,5.7655138334666844e-06,5.869454980711453e-06,4.7083499339350965e-06,True,True,True,False,True,M1.8,1.8951738e-05,2021-09-23T15:28:00.000,5.0,4.0133667766895087e-07
13,4224.0,202112050313.0,691946940.0,2.085771711790585e-06,1.8254868336953223e-06,1.8493092284188606e-06,1.6682691921232617e-06,False,False,False,False,False,C4.9,4.939303e-06,2021-12-05T03:23:00.000,10.0,4.5633879608431016e-07
14,4226.0,202112050658.0,691960860.0,1.0197560186497867e-05,8.964344488049392e-06,9.188593139697332e-06,8.088907634373754e-06,True,True,True,True,True,M1.4,1.447015e-05,2021-12-05T07:19:00.000,21.0,8.100894319795771e-07
15,5111.0,202204151347.0,703303260.0,1.6045552911236882e-05,1.5002505278971512e-05,1.5188778888841625e-05,1.421037541149417e-05,True,True,True,True,True,M1.9,1.9711175e-05,2022-04-15T13:59:00.000,12.0,1.153942048404133e-05
16,5114.0,202204160239.0,703349520.0,3.4375193536106963e-06,3.1980787298380164e-06,3.2287673548125895e-06,3.036798034372623e-06,False,False,False,False,True,C5.1,5.1619095e-06,2022-04-16T02:50:00.000,11.0,1.714108293526806e-06
18,5125.0,202204180050.0,703515480.0,2.7040914574172348e-06,2.337434352739365e-06,2.3605889509781264e-06,2.1433017991512315e-06,False,False,False,False,True,C5.2,5.226848e-06,2022-04-18T00:56:00.000,6.0,3.4083486752933823e-06
