,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_C5_10min,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,251,201704012131,544354980.0,False,6.0873069742228836e-05,5.964616502751596e-05,6.0873069742228836e-05,5.9250352933304384e-05,True,True,True,True,True,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07
1,257,201704020233,544373100.0,True,2.5123940758930985e-06,2.3481807147618383e-06,2.5123940758930985e-06,2.4702412702026777e-06,False,False,False,False,False,True,False,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07
2,258,201704020251,544373100.0,True,2.5123940758930985e-06,2.3481807147618383e-06,2.5123940758930985e-06,2.4702412702026777e-06,False,False,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06
3,261,201704020742,544391700.0,False,8.382352098124102e-05,7.361267489613965e-05,7.659530092496425e-05,6.47574634058401e-05,True,True,True,True,True,True,True,M8.3,8.383287e-05,2017-04-02T08:02:00.000,20.0,1.4673271380161168e-06
4,264,201704021250,544410780.0,True,1.1585086213017348e-05,1.1082724086008966e-05,1.1585086213017348e-05,1.12331499622087e-05,True,True,True,True,True,True,True,M3.6,3.6941372e-05,2017-04-02T13:00:00.000,10.0,9.497819064563373e-07
5,267,201704021814,544430460.0,True,3.250217923778109e-05,3.181750071235001e-05,3.250217923778109e-05,3.229444337193854e-05,True,True,True,True,True,True,True,M3.3,3.3523487e-05,2017-04-02T18:38:00.000,24.0,1.9914496078854427e-06
6,268,201704021845,544430460.0,True,3.250217923778109e-05,3.193135853507556e-05,3.250217923778109e-05,3.190758798155002e-05,True,True,True,True,True,True,True,M3.2,3.239735e-05,2017-04-02T18:52:00.000,7.0,2.7225098165217787e-05
7,269,201704022026,544435860.0,True,6.065464276616694e-06,5.907051672693342e-06,5.9370090639276896e-06,5.786642304883571e-06,True,True,True,True,True,True,True,M8.8,8.884683e-05,2017-04-02T20:33:00.000,7.0,5.601001703325892e-06
8,270,201704022103,544438080.0,True,5.070067345513962e-06,4.824162260774756e-06,4.896922291663941e-06,4.644576165446779e-06,False,True,False,False,False,True,False,C7.3,7.319894e-06,2017-04-02T21:10:00.000,7.0,4.366834673419362e-06
9,271,201704030050,544453200.0,False,1.6262896679108962e-05,1.3114186003804207e-05,1.3398339433479123e-05,1.116424027713947e-05,True,True,True,True,True,True,True,,1.9677913e-05,2017-04-03T01:05:00.000,15.0,2.783206355161383e-06
10,276,201704030635,544474320.0,True,5.1930455811088905e-06,4.866086328547681e-06,4.92397703055758e-06,4.611418717104243e-06,False,True,False,False,False,True,True,,7.791969e-06,2017-04-03T06:52:00.000,17.0,3.871974058711203e-06
12,286,201704031317,544497780.0,True,5.5611903917451855e-06,5.020496701035881e-06,5.040319592808373e-06,4.743150839203736e-06,True,True,True,True,False,True,True,,1.147957e-05,2017-04-03T13:24:00.000,7.0,3.0725609576620627e-06
13,287,201704031417,544500300.0,True,6.0229313021409325e-06,5.636240985040786e-06,6.097753612266388e-06,5.664586296916241e-06,True,True,True,True,True,True,True,,9.061434e-05,2017-04-03T14:28:00.000,11.0,5.51786024516332e-06
14,404,201704181915,545817660.0,False,8.465313840133604e-06,8.340804924955592e-06,8.402914318139665e-06,8.176818482752424e-06,True,True,True,True,True,True,True,C8.4,8.455594e-06,2017-04-18T20:10:00.000,55.0,2.1760841661944141e-07
15,534,201706010137,549553320.0,True,7.039851880108472e-06,5.330565272743115e-06,5.615803729597246e-06,4.135863036935916e-06,True,True,True,True,False,True,True,M1.0,1.0207464e-05,2017-06-01T01:43:00.000,6.0,9.444300417271734e-07
16,567,201706021751,549698160.0,True,4.859250566369155e-06,3.7482679999811808e-06,3.918856691598194e-06,2.9635448299814016e-06,False,False,False,False,False,True,False,,1.24234975e-05,2017-06-02T17:57:00.000,6.0,1.9842894971588976e-07
17,842,201707132001,553248300.0,True,3.484353101157467e-06,2.2900148906046525e-06,2.252803824376315e-06,1.694715479061415e-06,False,False,False,False,False,True,False,M1.2,1.2766834e-05,2017-07-13T20:05:00.000,4.0,5.399061251409876e-07
19,846,201707132146,553254960.0,True,1.9179785795131465e-06,1.4656503708465607e-06,1.5128142649700749e-06,1.1816847518275608e-06,False,False,False,False,False,True,False,C9.3,9.327229e-06,2017-07-13T21:55:00.000,9.0,4.949567937728716e-07
20,848,201707140105,553267740.0,False,2.638495061546564e-05,2.4176346414606087e-05,2.741110984061379e-05,2.5811486921156757e-05,True,True,True,True,True,True,True,M3.7,3.765344e-05,2017-07-14T02:09:00.000,64.0,2.1537948668992613e-06
21,868,201707151920,553419360.0,True,4.0562040339864325e-06,2.791144424918457e-06,2.9220479973446345e-06,2.012938466577907e-06,False,False,False,False,False,True,True,C9.0,9.0573485e-06,2017-07-15T19:36:00.000,16.0,3.366514249592001e-07
22,1060,201708192124,556451220.0,False,1.1238476872676983e-05,1.0146369277208578e-05,1.058927591657266e-05,8.990391506813467e-06,True,True,True,True,True,True,True,M1.1,1.1198944e-05,2017-08-19T21:55:00.000,31.0,6.571296466972854e-07
23,1062,201708200134,556465620.0,False,1.715083089948166e-05,1.4525241567753255e-05,1.4922082300472539e-05,1.2565135875775013e-05,True,True,True,True,True,True,True,M1.8,1.8591947e-05,2017-08-20T01:52:00.000,18.0,8.63975401443895e-07
24,1073,201708201914,556529280.0,True,1.5205564523057546e-05,1.4781852769374382e-05,1.5205564523057546e-05,1.4018575711816084e-05,True,True,True,True,True,True,True,M1.5,1.50812675e-05,2017-08-20T19:39:00.000,25.0,9.522846653453598e-07
25,1139,201708271507,557118960.0,True,3.575218670448521e-06,2.306728902112809e-06,2.358537813051953e-06,1.649661612646014e-06,False,False,False,False,False,True,False,C9.7,9.706485e-06,2017-08-27T15:16:00.000,9.0,1.4872925646614021e-07
26,1228,201709021520,557638980.0,True,7.872737114666961e-06,6.943730568309547e-06,7.077733698679367e-06,6.306271188805113e-06,True,True,True,True,True,True,True,M1.1,1.1840938e-05,2017-09-02T15:41:00.000,21.0,4.974916691935505e-07
27,1248,201709041147,557798880.0,True,1.2326556316111237e-05,1.1710385479091201e-05,1.2698179489234462e-05,1.1754091246984899e-05,True,True,True,True,True,True,True,C8.5,8.5365855e-06,2017-09-04T12:09:00.000,22.0,2.512065520932083e-06
28,1249,201709041212,557798880.0,True,1.2326556316111237e-05,1.1710385479091201e-05,1.2698179489234462e-05,1.1754091246984899e-05,True,True,True,True,True,True,True,M1.2,1.2260593e-05,2017-09-04T12:16:00.000,4.0,8.19435535959201e-06
29,1250,201709041220,557798880.0,True,1.2326556316111237e-05,1.1710385479091201e-05,1.2698179489234462e-05,1.1754091246984899e-05,True,True,True,True,True,True,True,M1.2,1.2889551e-05,2017-09-04T12:25:00.000,5.0,1.1185922630829737e-05
30,1255,201709041716,557818740.0,True,6.210066203493625e-06,5.577150204771897e-06,5.6035423767752945e-06,5.211002644500695e-06,True,True,True,True,True,True,True,C9.3,9.330422e-06,2017-09-04T17:39:00.000,23.0,2.543574964875006e-06
31,1256,201709041802,557820540.0,True,1.5781266483827494e-05,1.4179167010297533e-05,1.5781266483827494e-05,1.5206173884507734e-05,True,True,True,True,True,True,True,C9.7,9.756558e-06,2017-09-04T18:09:00.000,7.0,5.574038823397132e-06
32,1257,201709041812,557820540.0,True,1.5781266483827494e-05,1.4179167010297533e-05,1.5781266483827494e-05,1.5095564776856918e-05,True,True,True,True,True,True,True,M1.5,1.5713755e-05,2017-09-04T18:22:00.000,10.0,8.038347914407495e-06
33,1258,201709041925,557824200.0,False,1.722910747048445e-05,1.6191634131246246e-05,1.827533014875371e-05,1.7064967323676683e-05,True,True,True,True,True,True,True,M2.6,2.681511e-05,2017-09-04T19:37:00.000,12.0,1.8677559637580998e-05
34,1259,201709041958,557826360.0,True,1.7445054254494607e-05,1.6770225556683727e-05,2.0964782379451208e-05,1.749299372022506e-05,True,True,True,True,True,True,True,M2.3,2.38496e-05,2017-09-04T20:02:00.000,4.0,1.6233463611570187e-05
35,1260,201709042022,557828640.0,False,8.49221323733218e-05,6.753457273589447e-05,7.107726560207084e-05,5.793675882159732e-05,True,True,True,True,True,True,True,M8.4,8.48785e-05,2017-09-04T20:33:00.000,11.0,2.0442350432858802e-05
36,1261,201709042209,557834040.0,True,2.3109911126084626e-05,2.2522735889651813e-05,2.2657299268757924e-05,2.2075686501921155e-05,True,True,True,True,True,True,True,M3.3,3.3068853e-05,2017-09-04T22:14:00.000,5.0,2.132465670001693e-05
37,1262,201709050030,557842500.0,False,9.434112143935636e-06,9.233095624949783e-06,9.28728604776552e-06,9.030208275362384e-06,True,True,True,True,True,True,True,M1.5,1.5131646e-05,2017-09-05T00:35:00.000,5.0,8.573921149945818e-06
38,1263,201709050102,557844420.0,True,7.5610018939187285e-06,7.061184533085907e-06,7.188177278294461e-06,6.716034022247186e-06,True,True,True,True,True,True,True,M6.4,6.4639e-05,2017-09-05T01:08:00.000,6.0,6.535465217893943e-06
39,1264,201709050251,557852640.0,False,8.120831807900686e-06,7.976327651704196e-06,8.120831807900686e-06,7.881351848482154e-06,True,True,True,True,True,True,True,C7.4,7.409672e-06,2017-09-05T03:05:00.000,14.0,3.681186399262515e-06
40,1265,201709050307,557852640.0,False,8.120831807900686e-06,7.976327651704196e-06,8.120831807900686e-06,7.881351848482154e-06,True,True,True,True,True,True,True,C8.0,8.094756e-06,2017-09-05T03:15:00.000,8.0,7.0981909630063456e-06
41,1266,201709050339,557853840.0,False,8.17685213405639e-06,7.591831945319427e-06,8.395749318879098e-06,8.0466097642784e-06,True,True,True,True,True,True,True,M1.5,1.5586178e-05,2017-09-05T03:51:00.000,12.0,8.223463737522252e-06
42,1267,201709050427,557856720.0,False,1.1856568562507164e-05,1.1757546417356934e-05,1.2132471056247596e-05,1.186595454782946e-05,True,True,True,True,True,True,True,M5.0,5.033511e-05,2017-09-05T04:53:00.000,26.0,1.2416462595865596e-05
43,1268,201709050633,557865300.0,False,2.685592698981054e-05,1.9458710085018538e-05,1.9853243429679424e-05,1.5674804672016762e-05,True,True,True,True,True,True,True,M5.8,5.8656748e-05,2017-09-05T06:40:00.000,7.0,5.138183951203246e-06
44,1272,201709051323,557890320.0,True,9.27284600038547e-06,8.65353285917081e-06,8.704058018338401e-06,8.238299415097572e-06,True,True,True,True,True,True,True,M1.0,1.0749391e-05,2017-09-05T13:34:00.000,11.0,2.0131001292611472e-06
45,1275,201709051737,557905200.0,False,2.3710346795269288e-05,1.950166370079387e-05,2.000250606215559e-05,1.6833431800478138e-05,True,True,True,True,True,True,True,M3.5,3.581448e-05,2017-09-05T17:43:00.000,6.0,2.347313511563698e-06
46,1285,201709060852,557960460.0,False,0.0003223268431611359,0.00028367136837914586,0.0003105347859673202,0.00024167892115656286,True,True,True,True,True,True,True,X3.2,0.00032232684,2017-09-06T09:10:00.000,18.0,4.288362106308341e-06
47,1286,201709061152,557969820.0,False,9.501836757408455e-06,8.799493116384838e-06,8.938774044509046e-06,8.283007446152624e-06,True,True,True,True,True,True,True,X14.6,0.0014662761,2017-09-06T12:02:00.000,10.0,8.1222751759924e-06
48,1287,201709061551,557984160.0,True,2.117463736794889e-05,2.070980735879857e-05,2.079171645164024e-05,2.0339537513791583e-05,True,True,True,True,True,True,True,M4.0,4.027113e-05,2017-09-06T15:56:00.000,5.0,1.900242205010727e-05
49,1288,201709061917,557996520.0,True,8.874659215507563e-06,8.731817615625914e-06,9.00895338418195e-06,8.833912033878732e-06,True,True,True,True,True,True,True,M2.2,2.224219e-05,2017-09-06T19:30:00.000,13.0,9.099079761654139e-06
50,1290,201709062329,558011940.0,True,5.3805265451956075e-06,5.304082606016891e-06,5.437294475996168e-06,5.364765002013883e-06,True,True,True,True,True,True,True,M1.9,1.9441684e-05,2017-09-06T23:39:00.000,10.0,5.259671979729319e-06
51,1291,201709070459,558032460.0,False,1.6530757420696318e-05,1.276341481570853e-05,1.31743045130861e-05,1.0534746252233163e-05,True,True,True,True,True,True,True,M3.9,3.9022256e-05,2017-09-07T05:02:00.000,3.0,1.607341005183116e-06
52,1297,201709071014,558051300.0,True,7.386038305412512e-06,4.299918600736419e-06,4.108860593987629e-06,3.139834689136478e-06,False,True,False,False,False,True,True,X1.2,0.0001206636,2017-09-07T10:15:00.000,1.0,2.7608152777247597e-06
53,1302,201709071416,558066720.0,False,0.0001597515947651118,0.0001341697497991845,0.00013447915262077004,0.0001224371517309919,True,True,True,True,True,True,True,X2.1,0.00021885491,2017-09-07T14:36:00.000,20.0,1.4748017065358e-06
54,1303,201709071802,558080220.0,True,8.02461727289483e-06,7.255346190504497e-06,8.02461727289483e-06,8.02461727289483e-06,True,True,True,True,True,True,True,C7.7,7.732796e-06,2017-09-07T18:13:00.000,11.0,2.7583287192101125e-06
55,1304,201709071822,558080220.0,True,8.154877832566854e-06,7.622568318765843e-06,8.154877832566854e-06,7.720046596659813e-06,True,True,True,True,True,True,True,C8.1,8.105214e-06,2017-09-07T18:28:00.000,6.0,5.4180000006454065e-06
56,1305,201709071840,558080880.0,True,5.336922640708508e-06,4.955589702149155e-06,6.67823906042031e-06,5.28260306964512e-06,True,True,False,True,True,True,True,C7.0,7.040822e-06,2017-09-07T18:44:00.000,4.0,4.6586555981775746e-06
58,1309,201709072133,558092220.0,True,6.587226380361244e-06,5.674992280546576e-06,5.781974778074073e-06,5.1187184908485506e-06,True,True,True,True,True,True,True,C8.5,8.501113e-06,2017-09-07T21:37:00.000,4.0,5.634409262711415e-06
60,1320,201709080739,558128700.0,False,9.225960093317553e-05,7.480603380827233e-05,7.705457392148674e-05,6.353799835778773e-05,True,True,True,True,True,True,True,X1.2,0.000126714,2017-09-08T07:49:00.000,10.0,1.3854731832907419e-06
61,1326,201709081503,558158520.0,True,1.5461613656952977e-05,1.295811580348527e-05,1.3314239367900882e-05,1.1209438525838777e-05,True,True,True,True,True,True,True,M4.6,4.6527322e-05,2017-09-08T15:47:00.000,44.0,1.5937616808514576e-06
62,1330,201709082330,558186060.0,False,2.8030697649228387e-05,2.378860517637804e-05,2.4414408471784554e-05,2.0580662749125622e-05,True,True,True,True,True,True,True,M3.3,3.346909e-05,2017-09-08T23:45:00.000,15.0,1.6863218661455903e-06
64,1335,201709090413,558202920.0,False,1.7075162759283558e-05,1.59587125381222e-05,1.627677738724742e-05,1.4962261957407463e-05,True,True,True,True,True,True,True,M1.7,1.7329297e-05,2017-09-09T04:28:00.000,15.0,3.815204763668589e-06
65,1339,201709091046,558226620.0,False,5.811298979097046e-05,5.433154001366347e-05,5.611992673948407e-05,4.9604015657678246e-05,True,True,True,True,True,True,True,M5.8,5.8746886e-05,2017-09-09T11:04:00.000,18.0,1.914577069328516e-06
66,1340,201709091119,558227040.0,True,4.132372123422101e-05,3.696675048558973e-05,3.7250334571581334e-05,3.461963206063956e-05,True,True,True,True,True,True,True,M4.6,4.6260717e-05,2017-09-09T11:26:00.000,7.0,3.2813863072078675e-05
67,1346,201709092057,558263640.0,True,5.374814463721123e-06,4.794457709067501e-06,4.885598627879517e-06,4.390074536786415e-06,False,True,False,False,False,True,True,C7.3,7.341783e-06,2017-09-09T21:11:00.000,14.0,1.8860075670090737e-06
68,1347,201709092236,558269520.0,False,1.4404893590835854e-05,1.351842365693301e-05,1.5222824913507793e-05,1.4247470971895382e-05,True,True,True,True,True,True,True,M1.5,1.5941661e-05,2017-09-09T23:17:00.000,41.0,3.9527662920590956e-06
69,1348,201709092337,558271320.0,True,1.4976473721617367e-05,1.456770405638963e-05,1.467975653213216e-05,1.4250119420466945e-05,True,True,True,True,True,True,True,M1.5,1.5079933e-05,2017-09-09T23:41:00.000,4.0,1.3734220374317374e-05
70,1349,201709092343,558271680.0,True,1.5229522432491649e-05,1.4527402527164668e-05,1.5229522432491649e-05,1.4897716937412042e-05,True,True,True,True,True,True,True,M1.8,1.82023e-05,2017-09-09T23:54:00.000,11.0,1.4876961358822882e-05
71,1350,201709100235,558284400.0,False,1.4196869415172841e-05,1.370775862596929e-05,1.4144926353765186e-05,1.3232540368335322e-05,True,True,True,True,True,True,True,M1.4,1.4060234e-05,2017-09-10T03:09:00.000,34.0,1.9495619199005887e-06
72,1360,201709101534,558330480.0,False,0.0011326477397233248,0.000815661798696965,0.0012470472138375044,0.0010544582037255168,True,True,True,True,True,True,True,X12.9,0.001293521,2017-09-10T16:06:00.000,32.0,6.74522766530572e-07
73,1468,201710202310,561813780.0,False,1.4618323803006206e-05,1.1616109077294823e-05,1.2085501111869235e-05,9.47427633946063e-06,True,True,True,True,True,True,True,M1.6,1.6965416e-05,2017-10-20T23:28:00.000,18.0,2.880265981275443e-07
74,1612,201802071330,571283100.0,True,6.750064585503424e-06,5.336605227057589e-06,5.406294803833589e-06,4.487292699195677e-06,True,True,True,True,False,True,True,M1.2,1.2611493e-05,2018-02-07T13:47:00.000,17.0,1.0241047476711174e-07
76,2088,201903210308,606409920.0,True,1.5489953284486546e-06,1.2324279623499024e-06,1.2470801493691397e-06,1.0455795518282684e-06,False,False,False,False,False,True,False,C8.7,8.7490735e-06,2019-03-21T03:12:00.000,4.0,8.855899977788795e-07
77,2254,201905060504,610391340.0,True,1.9121762306895107e-07,1.8441915017319843e-07,1.8891454089953186e-07,1.814616013007253e-07,False,False,False,False,False,True,False,M1.5,1.5136375e-05,2019-05-06T05:09:00.000,5.0,1.3679401433819294e-07
78,2263,201905061331,610422840.0,True,3.6730364172399277e-07,3.6408368941920344e-07,3.6730364172399277e-07,3.618775963332155e-07,False,False,False,False,False,True,False,M1.1,1.128577e-05,2019-05-06T13:54:00.000,23.0,1.6709992678443086e-07
79,2283,201905090537,610653000.0,True,3.0034252631594427e-06,1.7408195844836882e-06,1.7571906028024387e-06,1.1349314945618971e-06,False,False,False,False,False,True,False,M1.0,1.0335272e-05,2019-05-09T05:51:00.000,14.0,6.94390109856613e-08
80,2320,202005290713,644008980.0,True,5.556021847041848e-07,3.591459574181499e-07,3.4880875432463654e-07,2.773431617697497e-07,False,False,False,False,False,True,False,M1.1,1.1908082e-05,2020-05-29T07:24:00.000,11.0,1.2332827736827312e-07
81,2842,202104192319,672147540.0,True,9.286544809583575e-06,8.217128197429702e-06,8.376796358788852e-06,7.451418696291512e-06,True,True,True,True,True,True,True,M1.1,1.104617e-05,2021-04-19T23:42:00.000,23.0,2.4392218733737536e-07
82,2990,202105071843,673685640.0,False,3.9082140574464574e-05,3.769854811253026e-05,3.9082140574464574e-05,3.605818346841261e-05,True,True,True,True,True,True,True,M3.9,3.9077113e-05,2021-05-07T19:04:00.000,21.0,3.0960842423155555e-07
83,3077,202105221703,674975460.0,True,2.1052169358881656e-06,1.2880955182481557e-06,1.2645280094147893e-06,9.185629892272118e-07,False,False,False,False,False,True,False,M1.1,1.190033e-05,2021-05-22T17:11:00.000,8.0,3.4732767062450876e-07
84,3080,202105222130,674991240.0,False,7.180824013630627e-06,4.5087808757671155e-06,4.6892487262084614e-06,2.9672671644220827e-06,False,True,False,False,False,True,True,M1.4,1.4849428e-05,2021-05-22T21:36:00.000,6.0,5.559995202020218e-07
85,3081,202105222153,674991480.0,True,3.0402727588807466e-06,2.007026296269032e-06,2.0930481241521193e-06,1.4034840205567889e-06,False,False,False,False,False,False,False,C1.8,1.8437706e-06,2021-05-22T22:00:00.000,7.0,8.952560506259033e-07
87,3099,202105231100,675040020.0,True,3.7989743759681005e-06,2.683771526790224e-06,2.8271381324884715e-06,1.9707883893715916e-06,False,False,False,False,False,True,False,,1.19252845e-05,2021-05-23T11:08:00.000,8.0,5.556071300816257e-07
88,3184,202105282219,675514740.0,False,9.451862752030138e-06,9.31572685658466e-06,9.49769946601009e-06,9.409056474396493e-06,True,True,True,True,True,True,True,C9.4,9.4639845e-06,2021-05-28T23:13:00.000,54.0,3.5562507605391147e-07
89,3302,202107030704,678568440.0,False,1.0153703442483675e-05,7.737421583442483e-06,7.45181796446559e-06,6.565529474755749e-06,True,True,True,True,True,True,True,M2.7,2.7347016e-05,2021-07-03T07:17:00.000,13.0,3.4340794741183345e-07
90,3304,202107031418,678594420.0,False,3.952164115617052e-05,2.4623708668514155e-05,2.5790501240408048e-05,1.5781850379426032e-05,True,True,True,True,True,True,True,X1.5,0.00015937346,2021-07-03T14:29:00.000,11.0,4.831926503356954e-07
92,3307,202107031659,678603780.0,True,6.699323421344161e-06,5.302698355080793e-06,5.538140158023452e-06,4.328816430643201e-06,True,True,True,True,False,True,True,M1.0,1.0480199e-05,2021-07-03T17:03:00.000,4.0,6.654666435679246e-07
93,3316,202107040501,678647280.0,True,5.66902326681884e-06,4.357606940175174e-06,4.4333410187391564e-06,3.627206069722888e-06,False,True,False,False,False,True,True,M1.5,1.5096588e-05,2021-07-04T05:09:00.000,8.0,2.803548682095425e-07
